id,obj_count,trigger_count,portal_count,x_min,x_max,y_min,y_max,stars
47611766,116492,4871,118,-15.0,104820.0,-180.0,2385.0,10
49217317,21370,606,22,-29.0,15403.0,-180.0,1675.01,4
37129206,39351,403,63,-29.0,21287.2,-180.0,1181.0,7
87869569,59134,3960,45,-29.0,28035.0,-180.0,2220.0,7
21836080,30175,970,90,-29.0,24045.0,-180.0,1783.5,1
10125163,10013,1780,28,315.0,27796.0,1.0,1215.0,8
23420,3875,67,3,315.0,24705.0,1.0,555.0,6
1614,1422,33,6,345.0,14835.0,2.0,615.0,3
31944232,12127,601,4,-29.0,26458.6,-180.0,1005.0,3
27613882,9308,1295,5,-135.0,28155.0,-165.0,1755.0,2
57334868,23509,1586,261,-29.0,22985.3,-180.0,2400.0,5
59745278,21130,2181,501,-29.0,25125.0,-75.0,2400.0,5
131259,4915,260,13,495.0,24105.0,-3.0,675.0,7
64633794,54267,2958,33,-15.0,29974.3,-180.0,2269.0,9
81948472,33082,3887,52,-29.0,39975.1,-180.0,2321.52,10
61878155,42570,1505,96,-29.0,24735.0,-180.0,1770.0,10
54448827,41555,5789,80,-29.0,29457.0,-179.5,2400.0,9
55693430,79863,14915,171,-29.0,40824.0,-180.0,1657.5,10
47546711,20564,1186,16,-29.0,18182.1,-180.0,2335.04,4
58125686,16142,836,49,-29.0,15735.0,-177.375,1725.0,7
63630023,138490,3145,17,-29.0,28065.5,-99.03,2205.0,4
67459345,30579,540,6,-29.0,24209.2,-180.0,1755.0,4
72617506,4796,870,9,-29.0,15870.8,-176.938,742.5,4
58946577,79953,5599,119,-29.0,35805.0,-540.0,2400.0,10
55225914,39854,4079,53,-29.0,36465.0,-172.619,1965.5,5
33257147,40549,8110,16,-29.0,29879.4,-180.0,2324.86,4
76004125,102945,2902,59,1.0,30645.0,-165.0,2385.0,6
49217236,43112,1643,68,-29.0,30105.0,-165.0,1935.0,10
37957443,22977,3042,80,-29.0,21405.0,-180.0,2235.0,7
68186406,48275,7818,0,-29.0,32656.0,-180.0,1965.0,7
43896656,48198,902,131,-29.0,22759.0,-165.0,2010.0,7
47627583,29941,2032,55,-29.0,31095.0,-173.0,1965.0,4
16010448,7836,85,0,1.0,15535.0,-165.0,1734.0,1
83158255,39998,2883,107,-29.0,25130.6,-180.0,2362.5,10
21999337,29993,2197,33,1.0,24863.9,-525.506,1800.0,6
1325476,18804,64,1232,341.0,25965.0,-7.0,405.0,5
27803479,10520,778,29,1.0,19035.0,-167.0,1770.0,4
57732959,56787,4030,141,-29.0,39859.4,-172.5,2355.0,6
57903481,41814,644,5,-29.0,15075.0,15.0,2205.0,5
31265587,15612,2351,8,-29.0,25635.0,-64.1762,2295.0,3
42631377,40075,733,234,-29.0,25205.0,-180.0,2393.0,10
70254698,24483,2211,26,-29.0,24795.0,-180.0,1845.0,9
62370077,63039,1930,93,-29.0,27001.3,-180.0,2325.0,8
28087089,7605,655,62,1.0,18990.0,-135.0,1260.0,5
58430805,74033,2376,6,-29.0,17955.0,15.0,2400.0,4
55342727,61682,1448,13,-485.0,26903.0,-165.5,1912.5,5
11433327,6141,274,5,15.0,17985.0,-75.0,525.0,2
35937985,20502,218,22,-29.0,14955.5,-178.852,2385.0,2
16000285,12537,789,1,1.0,37395.0,-163.417,1245.0,1
44568447,27147,704,135,-29.0,24967.5,-180.0,2355.0,2
14130363,5954,2665,0,1.0,30885.0,-149.0,1266.0,1
664044,7564,526,23,315.0,26031.0,1.0,1155.0,8
58521673,14692,3224,13,-29.0,25095.0,-180.0,2253.41,2
54596879,26245,2016,122,-29.0,25485.0,-180.0,1365.0,9
37386305,34262,979,72,-29.0,28582.0,-165.0,1395.0,10
48649610,42595,887,60,-29.0,38732.0,-152.0,1455.0,9
32238143,22399,1262,72,0.0,27645.0,-75.0,1215.0,10
1065142,2937,96,0,301.0,26059.0,4.0,416.0,6
20694170,11626,194,14,15.0,23385.0,-100.0,1193.49,2
76767979,12579,386,22,-29.0,21262.5,-150.199,1305.0,6
17106215,11859,398,9,15.0,23595.0,-130.045,1124.5,3
65726952,6115,388,2,-29.0,9615.0,-105.0,1425.0,3
37876438,25336,417,53,-29.0,23843.0,-180.0,1320.0,6
49266956,27182,562,51,-29.0,19515.0,-177.167,1584.0,7
71325359,44537,2852,65,-29.0,25081.2,-171.293,2385.0,8
31201653,17550,367,65,-29.0,21435.0,-180.0,2385.0,6
13617241,10119,1058,9,15.0,23800.0,-180.0,1045.93,1
80983470,61913,1825,183,-29.0,30945.0,-180.0,2400.0,10
62742386,52883,2397,48,-29.0,32821.1,-164.95,1791.38,7
17570659,12347,27,9,1.0,15045.0,-148.1,1529.75,2
13428347,24098,208,38,1.0,16965.0,-93.4494,1244.67,3
809579,3966,11,7,375.0,20205.0,7.0,855.0,5
41295704,79154,965,190,-29.0,33675.0,-180.0,2379.0,8
819956,3040,28,18,465.0,18855.0,2.0,345.0,6
72394641,133227,6582,321,-29.0,157755.0,-180.0,2400.0,10
38536880,37248,254,12,-29.0,18779.8,-180.0,1761.0,3
37646413,40513,842,58,-29.0,43300.0,-165.0,1913.11,5
54994021,65785,1360,45,-29.0,28185.0,-135.0,1755.0,6
59391556,139099,3469,119,-29.0,40365.0,-180.0,2385.0,10
91701349,165588,7402,166,-53.0654,46495.0,-174.701,2385.0,10
48764930,26750,1619,1,-29.0,21371.6,-125.339,2400.0,1
86050887,69360,6829,262,-255.0,39945.0,-180.0,2400.0,10
36247743,25206,772,27,-29.0,20055.0,-135.0,2355.0,5
43130199,32260,197,19,-29.0,15345.0,-180.0,1005.0,3
65318273,15496,3310,51,-29.0,23598.0,-180.0,2217.78,8
34654431,24479,705,103,-29.0,26265.0,-165.0,2314.12,7
40641787,19704,717,102,-29.0,19815.0,-180.0,2385.0,5
43752262,59487,1785,74,-29.0,27345.0,-166.0,2355.0,9
17821777,11898,606,19,1.0,18390.0,-82.5,1515.0,3
61315162,21667,617,42,-29.0,21850.5,-180.0,877.342,6
27505339,14462,727,28,1.0,25665.0,-165.0,975.0,4
44110087,39356,1138,49,-29.0,21765.0,-180.0,1670.0,9
40328796,41642,2296,316,-29.0,26711.6,-165.0,2393.0,10
16850603,6024,401,20,1.0,21435.0,-75.0,930.0,3
13756871,12293,1013,2,1.0,30105.0,-175.0,1791.0,1
55215786,24669,841,104,-29.0,22005.0,-180.0,2115.0,5
43739478,29914,763,56,-29.0,21615.0,-180.0,1665.0,5
17250385,25891,146,9,1.0,15413.0,-20.0,495.0,2
47620786,85129,3038,84,-29.0,31072.3,-180.0,2355.0,10
57715492,59751,595,64,-29.0,20732.4,-170.46,1635.0,7
216004,1386,28,45,345.0,21165.0,2.0,885.0,2
58313206,67227,1205,87,-29.0,29137.0,-180.0,2400.0,7
12322064,12795,469,19,1.0,21060.0,-115.622,1185.0,5
83845370,27874,998,30,-29.0,23765.0,-165.0,1695.0,8
59469890,30446,566,48,-29.0,19237.1,-180.0,1845.0,6
75424691,15752,771,18,-29.0,15051.1,-180.0,2385.0,3
38514054,73831,1683,201,-29.0,23391.5,-180.0,2390.17,10
54673440,31924,1375,8,-29.0,17175.0,-135.0,2400.0,4
49447022,39983,976,15,-29.0,17895.0,-180.0,1605.0,5
52783139,25497,1255,48,-29.0,23368.0,-180.0,2366.26,5
32892077,15361,783,23,-29.0,20403.0,-180.0,1453.93,4
64758501,40139,608,84,-29.0,28755.0,-180.0,2400.0,5
62521060,202413,6177,283,-29.0,40125.0,-180.0,2355.0,10
100585,2322,70,26,315.0,24825.0,1.0,1198.0,1
64854861,54327,2081,18,-29.0,26518.9,9.0,2177.0,8
29338581,9504,432,15,-29.0,18225.0,-78.62,525.0,3
862216,2143,10,2,375.0,37305.0,2.0,285.0,7
93234425,45066,2214,56,-29.0,25545.0,-180.0,2400.0,8
87795436,34354,1955,149,-29.0,32340.0,-165.0,2400.0,7
57020936,38600,1244,57,-29.0,37125.0,-150.0,2265.0,6
11095687,29997,56,14,310.0,18585.0,3.0,1395.0,3
37470855,56320,1599,118,-29.0,22722.0,-180.0,1705.0,4
8424015,19374,114,28,-42.5,26475.0,0.0,705.0,1
40552834,79998,1834,6,-14.998,17715.0,-180.0,2166.45,5
50407991,59242,1464,86,-29.0,36105.0,-180.0,2370.0,8
96626685,33236,1205,76,-29.0,21945.0,-180.0,1650.0,4
65995177,35436,1241,49,-29.0,25825.8,-165.0,2325.0,6
17135148,10144,416,8,1.0,18375.2,-180.0,946.5,3
521685,3163,27,60,405.0,18195.0,2.0,859.5,1
45786260,30327,482,103,-29.0,22185.0,-180.0,2153.0,4
28677296,17553,870,84,-29.0,27105.0,-180.0,1245.0,7
95003229,20846,650,41,-29.0,25215.0,-180.0,2385.0,6
39558623,31284,1041,56,-29.0,25387.0,-180.0,2385.0,3
95750592,53382,2163,51,-29.0,32415.0,-1160.01,1394.5,8
39256757,14844,832,38,-29.0,19815.0,-180.0,2385.0,4
86051,3711,216,114,405.0,25215.0,2.0,795.0,1
35291800,39026,2939,39,-29.0,23225.0,-135.0,1815.0,5
88745060,36543,1921,50,-29.0,30828.3,-142.986,2385.0,8
94941468,47014,1284,35,-29.0,19545.0,-75.0,2385.0,4
60595333,32302,2507,144,-29.0,29247.5,-180.0,2400.0,10
1683722,7924,81,21,301.0,28369.0,1.0,765.0,9
37882088,98184,1799,39,-29.0,39225.0,-105.0,2100.0,4
36719922,75440,707,47,15.0,29979.1,-180.0,2355.0,9
62105821,80826,425,47,-29.0,26075.5,-180.0,2100.0,8
57988282,52504,771,71,-29.0,28227.0,-105.0,2355.0,8
30078135,12272,259,15,-29.0,19995.0,-180.0,1995.0,4
11848757,7531,460,29,28.0,23805.0,-80.0,1222.5,1
33541887,20196,613,17,-29.0,16755.0,-180.0,2400.0,2
37708359,60590,896,36,-1262.75,58575.0,-75.0,2400.0,9
6979485,9594,73,20,320.0,21675.0,1.0,555.0,4
15800054,26160,1365,36,-22.2793,47849.9,-180.0,975.0,9
69106677,86835,2080,145,-29.0,39676.5,-180.0,2400.0,8
32425762,20852,465,128,-29.0,20805.0,-180.0,1905.0,6
24820596,32818,2656,27,1.0,40545.0,-180.0,1734.37,8
47109338,16040,443,21,-15.0,19035.0,-165.0,1586.73,3
35669447,38106,1316,58,-29.0,26310.3,-180.0,2235.0,6
95407096,71091,11571,0,-165.0,15465.0,-180.0,2385.0,1
42629936,79648,2475,112,-29.0,42705.0,-180.0,2400.0,10
10488233,9244,284,19,45.0,23020.0,0.0,825.0,4
37542143,32019,266,62,15.0,18926.2,-159.0,2055.0,3
55863598,68854,1030,48,-29.0,23685.0,-180.0,1514.07,8
33260024,17648,662,46,-29.0,22045.0,-165.0,2310.0,6
42951609,26910,1017,24,-29.0,35955.0,-180.0,2295.0,9
9479326,18738,159,9,301.0,19781.6,1.0,764.62,2
63521554,48082,1919,24,-29.0,22365.0,-75.0,2295.0,6
47915091,22866,1305,56,-29.0,23775.0,-180.0,1774.47,5
69336928,72131,3076,90,-90.0,29395.3,-180.0,2131.71,10
46622813,74984,3666,79,-165.0,28008.4,-180.0,2400.0,8
28819829,21860,631,24,-15.0,24050.0,-180.0,765.0,5
90668406,33524,2344,91,-29.0,33598.1,-77.9098,2385.5,5
46993109,68640,1909,21,-29.0,23149.0,-105.0,2385.0,5
41092171,17166,3437,20,-29.0,21915.0,-169.0,2385.0,6
65767123,38277,1408,35,-29.0,23625.0,-75.0,1965.0,5
48297506,71448,3482,18,-360.0,27405.0,-460.04,2385.0,5
60593138,24400,3096,32,-29.0,23805.0,-180.0,2400.0,4
56230440,49240,3139,81,-29.0,18675.0,-114.208,2195.16,5
57052078,13341,488,297,-29.0,23326.0,-45.0,1792.5,2
11441552,12480,722,27,1.0,19965.0,-98.75,1725.0,5
29112193,19994,1152,39,-29.0,21176.0,-180.0,2332.5,7
46054754,33836,899,86,-29.0,27135.0,-180.0,2205.0,7
86627300,88913,8335,26,-29.0,33105.0,-165.0,2392.5,8
14480801,8246,354,12,15.0,17999.2,-21.0,1095.0,3
27732941,13903,861,23,1.0,28794.0,-158.5,1155.0,5
44059668,51338,949,66,-29.0,25187.0,-165.0,1954.0,5
28237741,14865,1265,150,1.0,19231.0,-266.698,1755.0,5
201893,4080,146,174,1.0,29625.0,-2.0,1185.0,1
71898665,12593,628,4,-29.0,15285.0,-153.0,2339.5,2
9982119,15223,99,8,-135.0,18358.0,-2.0,825.0,1
26758645,17540,326,9,-585.0,15495.0,-142.5,945.0,2
57217424,54256,855,45,-29.0,30651.0,-180.0,1305.0,4
54651404,35894,215,2,-29.0,15167.6,45.0,2049.0,4
65933335,13000,1045,15,-29.0,21592.9,2.5,2381.0,6
9803621,10782,1337,38,-75.0,24735.0,0.0,645.0,8
52040544,41417,3676,181,-29.0,39195.0,-180.0,1935.0,7
52268255,29300,1123,36,-29.0,20685.0,-180.0,2102.52,6
48716880,14145,405,40,-29.0,21795.0,-114.203,1215.0,8
64685764,27200,425,81,-29.0,26807.0,-135.0,1005.0,7
71147617,50379,4318,131,-29.0,28575.0,-180.0,2389.0,10
95136527,154517,7163,184,-29.0,56145.0,-165.0,2384.73,10
47215866,21961,2008,33,-29.0,26445.0,-180.0,2205.0,5
45818014,106097,3321,118,-29.0,42870.0,-180.0,1995.0,10
69049060,26134,685,19,-29.0,22680.6,-180.0,1734.11,2
36874484,20866,785,48,-29.0,21737.0,-180.0,2325.0,6
31929275,52914,2706,39,-29.0,22035.0,-180.0,2400.0,8
3486248,4343,54,1,525.0,18428.5,15.0,1005.0,1
63918780,55200,1348,57,-29.0,27240.0,-180.0,1515.0,8
30797440,20605,1296,5,-29.0,19085.0,-175.0,1245.0,5
65546984,79991,5940,37,-29.0,24045.0,-75.0,2355.0,8
32713497,11445,6086,1,-29.0,31395.0,-166.5,2085.0,1
54451001,52375,1595,182,-29.0,34755.0,-180.0,2205.0,6
63707301,77777,2086,129,-180.0,29270.0,-180.0,2385.0,8
13543647,18232,206,8,1.0,19845.0,-45.0,765.0,3
78321345,45418,3267,82,-29.0,26595.0,-180.0,2205.0,7
45889713,80047,1015,84,-29.0,32036.7,-180.0,2400.0,8
39003691,16599,845,51,-15.0,21315.0,-180.0,2280.0,6
93341149,78105,3716,49,-29.0,27225.0,-174.0,1828.0,7
46020618,29146,879,21,-29.0,23925.0,-180.0,2400.0,6
10212504,22851,142,18,16.0,26065.0,1.0,836.451,2
77152348,72715,2254,67,-29.0,29055.0,-180.0,1995.0,9
32400752,10953,562,22,-29.0,18915.0,-165.0,2265.0,2
38517145,12744,1082,12,-29.0,16575.0,-165.0,2175.0,4
10449346,13269,99,4,15.0,16342.5,-5.0,495.0,1
34536501,27892,457,90,-29.0,19462.0,-180.0,1560.0,7
30997779,23030,701,102,-29.0,21884.5,-180.0,2190.0,6
68941250,36967,2623,29,-29.0,24195.0,-180.0,1987.0,7
59659156,79991,7472,54,-403.105,18426.0,-180.0,2400.0,5
35745571,25087,1225,78,-29.0,36437.8,-160.907,1245.0,4
73324235,25283,461,26,-29.0,16020.0,-165.0,2321.76,5
12185444,9457,370,15,1.0,17895.0,-54.0,1005.0,4
91973370,18547,2954,14,-545.55,30153.0,-616.72,3590.93,2
31743851,10727,553,24,-29.0,18495.0,-105.0,915.0,5
57784142,75885,1692,23,-179.0,23985.0,-180.0,2325.0,6
3913600,10218,218,2,301.0,25968.7,1.0,465.0,3
32259452,32168,2465,61,-29.0,31875.0,-180.0,2100.0,7
65466205,38902,4441,36,-29.0,28875.0,-180.0,1815.0,6
32287561,19533,845,17,-195.0,23745.0,-169.08,1710.0,2
30797525,16374,649,41,-29.0,24315.0,-170.0,765.0,6
73118535,76665,6681,101,-29.0,23371.3,-180.0,2385.0,10
28616189,12306,832,23,15.0,19797.0,-46.5,1185.0,5
30916251,10100,704,0,-15.0,37305.0,-165.0,1335.0,1
28715752,15974,928,38,-435.0,15560.0,-165.0,2400.0,5
56675740,24792,582,51,-29.0,21075.0,-180.0,1875.0,7
13280021,14893,142,21,-29.0,18455.0,-15.0,825.0,3
504500,3576,203,236,301.0,25725.0,1.0,1197.0,1
651936,3156,100,19,495.0,29475.0,1.0,615.0,4
58188520,79900,1727,58,-29.0,23820.0,-180.0,2321.9,10
60140618,27525,464,39,-29.0,18705.0,-180.0,1245.0,6
80029908,13857,848,15,-29.0,19693.5,-169.0,1192.5,2
45955195,19625,711,80,-29.0,22365.0,-180.0,2385.0,10
57872755,26743,1813,20,-29.0,20955.0,-120.0,2325.0,2
66846145,56005,4001,33,-29.0,25470.0,-180.0,2302.5,5
58174545,102942,1583,78,-209.004,30975.0,-322.025,2370.0,10
83944118,8244,1340,4,-30.875,20235.0,-180.0,2372.0,1
61174095,36475,308,3,-405.0,14809.7,-180.0,2148.17,2
60138828,43926,3547,62,-29.0,23072.5,-180.0,1845.0,8
93761830,26399,1381,36,-29.0,26895.0,-135.0,1905.0,8
55094160,79984,11147,208,-29.0,62355.0,-180.0,2385.0,1
45125616,27731,643,40,-29.0,20385.0,15.0,2370.0,6
51658696,26817,590,8,-29.0,14803.7,-75.0,1065.0,2
11518758,49451,8519,51,1.0,34455.0,-170.0,1726.25,6
59976768,19019,263,14,-29.0,17625.0,-150.0,1695.0,5
40463389,57438,1385,66,-29.0,29235.0,-180.0,2400.0,10
76146551,23841,268,13,-113.0,14939.0,-135.0,915.0,2
49624326,37296,1189,49,-29.0,23794.0,-148.0,2385.0,6
75101593,176573,3134,15,0.0,50325.0,-180.0,2372.94,4
80938138,31564,1760,27,-29.0,27735.0,-177.576,2205.0,6
35610305,56407,2371,58,-29.0,25125.0,-375.0,2400.0,10
36921057,28991,763,50,-29.0,21705.0,-180.0,1140.0,7
14411176,10871,371,24,1.0,23895.0,-110.0,1433.57,3
33231469,21494,862,36,-29.0,22485.0,-180.0,645.0,1
2820124,9400,463,7,315.0,24319.0,2.0,675.0,3
159932,1235,14,10,585.0,23355.0,2.0,633.0,2
33932022,9701,256,8,-29.0,15126.0,-180.0,1125.0,2
76522107,120027,3019,251,-29.0,31785.0,-165.0,2400.0,9
75719366,34810,1199,9,-29.0,16811.0,-126.527,2385.0,2
86012792,116238,7364,238,-15.0,48813.0,-150.0,2400.0,10
50780745,24726,459,111,-29.0,24555.0,-180.0,795.0,8
27718036,12060,638,51,15.0,22995.0,-165.0,873.156,1
60096120,30596,1565,65,-29.0,27405.0,-180.0,2205.0,6
269331,1260,19,6,375.0,26205.0,1.0,301.0,2
64416619,91742,1804,48,-29.0,28185.0,-160.0,1545.0,8
44930935,41853,1168,141,-29.0,26265.0,-180.0,2400.0,7
3757912,13841,973,66,375.0,36195.0,1.0,1425.0,8
75718490,456353,9985,383,-29.0,113099.0,-105.0,4045.0,10
87960,3924,74,4,135.0,26595.0,-3.0,525.0,8
11924846,11555,577,22,15.0,22210.0,-24.0,1035.0,5
57654375,40090,1155,20,-29.0,22221.7,-180.0,2062.5,5
35472709,45328,1792,70,-29.0,39096.5,-180.0,2385.0,10
54831622,19822,467,32,-29.0,22755.0,-165.0,2355.0,8
216159,1552,9,28,615.0,29985.0,2.0,1185.0,2
1734354,6569,80,16,315.0,28575.0,7.0,1111.0,4
34194716,40007,2690,26,-29.0,23260.1,-180.0,2235.0,6
83107945,52036,2316,0,-29.0,106155.0,-180.0,2400.0,10
29018645,6314,336,22,1.0,18585.0,-180.0,915.0,5
9787477,19067,153,13,75.0,22307.0,1.0,435.0,2
13519,7940,424,23,315.0,28097.0,1.0,1245.0,10
94533,3823,32,149,315.0,25035.0,3.0,1185.0,1
40945673,60224,2943,106,-29.0,31710.1,-180.0,2400.0,10
94763624,99454,2167,101,-29.0,31760.1,-180.0,2265.0,10
18076463,11726,345,151,15.0,23085.0,-180.0,796.5,4
9316079,12197,231,8,315.0,28035.0,1.0,435.0,2
30745863,15074,1246,44,-29.0,22035.0,-176.5,1155.0,6
791009,7310,458,48,301.0,26869.0,1.0,1425.0,1
85726632,39614,1192,0,-29.0,18855.0,-180.0,2175.0,1
24455404,7440,435,12,1.0,23505.0,-142.5,1665.0,6
36342881,68871,539,110,-29.0,21911.3,-159.0,2400.0,9
55730900,87914,1941,29,-29.0,33539.0,-180.0,2400.0,9
7485599,13083,247,37,301.0,21975.0,-18.458,765.0,6
71302669,112810,4271,97,-29.0,37576.0,-18.1675,2400.0,10
36679746,11369,1457,75,-29.0,22275.0,-165.0,1635.0,6
46150226,23452,762,35,-29.0,18675.0,-180.0,1501.0,5
32321683,61769,1333,151,-29.0,25393.7,-180.0,2370.0,10
43316846,26591,1063,40,-15.0,34005.0,-165.0,2383.4,6
62365914,74691,1715,0,-29.0,38205.0,-180.0,2355.0,1
28382105,14886,1170,78,15.0,21915.0,-175.55,1248.0,6
59141478,230236,2894,253,-29.0,54255.0,-165.0,2400.0,10
58663727,48181,723,11,-29.0,15015.0,-165.0,2085.0,5
52836737,20079,1100,44,-29.0,21795.0,6.0,2235.0,8
73950635,29436,2148,130,-29.0,21925.0,-180.0,2235.0,8
50319229,34249,1131,87,-29.0,21713.7,-180.0,1584.0,7
1631347,2077,14,9,315.0,26354.0,1.0,525.0,3
64246771,80873,15684,99,-149.0,44385.0,-180.0,2400.0,10
64056232,48944,1087,5,-29.0,14913.5,-180.0,2400.0,2
13912771,15771,368,33,1.0,23240.1,-165.0,981.914,5
48871881,66813,1400,208,-291.0,33435.0,-602.0,2356.5,10
57865640,32316,1475,28,-29.0,20085.0,-165.0,2115.0,5
5949120,19784,483,27,307.0,31469.9,1.0,1365.0,7
78415457,4674,2412,1,-29.0,154155.0,-105.0,2355.0,1
50641318,41423,83,4,-29.0,15225.0,-180.0,980.0,2
27027024,24144,3150,22,1.0,26050.0,-165.0,1185.0,8
83178822,99719,4201,82,-29.0,27238.1,-180.0,2205.0,7
67266849,46389,355,9,-29.0,18735.0,4.15,2391.32,5
68983167,38416,817,231,-29.0,38130.7,-168.0,2393.0,10
19862531,16032,1086,62,7.5,26355.0,-153.0,885.0,7
86962884,74125,4498,88,-29.0,38655.0,-704.246,2385.0,8
63335504,49944,1685,53,-29.0,17567.5,-172.75,2394.7,5
81719901,37776,4025,79,-29.0,22575.0,-180.0,2325.0,8
57390806,43329,3441,165,-29.0,38085.0,-180.0,2355.0,10
74090626,58064,1301,28,-29.0,29790.0,-120.0,2295.0,10
95436164,143620,11312,120,-29.0,36255.0,-180.0,2400.0,10
37412017,10248,601,117,-29.0,16303.2,-180.0,2325.0,4
27612553,11315,1251,51,1.0,24075.0,-165.0,1609.0,5
80824310,31679,861,82,-29.0,21405.0,-153.75,2205.0,1
602725,3228,22,118,525.0,26581.0,1.0,1197.5,1
25328924,9019,103,9,1.0,21537.5,-135.0,855.0,3
1986960,12586,284,58,315.0,27615.0,1.0,1005.0,1
67315935,13357,294,12,-29.0,16457.0,-180.0,1125.0,2
46478676,28909,1440,28,-29.0,23385.0,-165.0,2385.0,4
89423740,110493,3476,90,-29.0,37965.0,-173.57,2355.0,10
49166541,73776,2324,185,-29.0,21885.0,-180.0,2400.0,8
69845405,43032,2918,62,-300.0,23745.0,-180.0,1455.0,9
36748147,26301,954,90,-29.0,28350.0,-105.0,915.0,10
35878441,86663,2842,92,-29.0,32780.8,-177.625,2175.0,7
47832458,50564,719,48,-75.0,23859.8,-180.0,1647.75,7
54551572,16715,1142,15,-29.0,16045.0,-15.0,2103.06,5
44121158,48897,3613,112,-29.0,30653.0,-180.0,1905.0,8
31930042,50021,10843,10,-29.0,30450.0,-180.0,2386.5,4
65834193,18685,1199,17,-29.0,20582.0,-180.0,1665.0,6
93598290,34341,322,12,-29.0,14773.0,-117.33,2115.0,2
60587128,64773,8963,0,-29.0,26835.0,-180.0,2400.0,1
64272759,14561,739,80,-29.0,15810.0,45.0,1995.0,5
72665872,29494,2603,61,-29.0,32385.0,-180.0,2235.0,7
81624465,49070,2031,51,-29.0,28515.0,-180.0,2373.9,5
56602088,64523,1640,156,-29.0,34335.0,-180.0,1305.0,10
12409994,29989,732,30,5.0,20343.0,-165.0,1065.0,1
35066069,24201,1871,40,-15.0,29085.5,-165.0,1870.79,9
68428790,15256,523,38,-29.0,19725.0,-180.0,2374.0,6
62901896,36131,1209,41,-29.0,28147.5,-89.2858,1695.0,8
48926714,42152,443,17,-29.0,19065.0,-145.35,2110.55,5
26050796,5122,2561,22,1.0,46215.0,-165.0,1365.0,3
6617563,7593,39,4,395.5,24075.0,1.0,495.0,2
64153806,29131,174,13,-29.0,16815.0,-180.0,855.0,2
87053654,50487,4274,68,-29.0,26685.0,-149.0,1845.0,9
61383614,47962,1299,72,-29.0,24063.1,-138.711,1725.0,8
31315765,20864,1595,68,-29.0,21540.0,-165.0,1485.0,6
27319926,9648,218,9,1.0,15105.0,-165.0,1552.5,3
86720675,42073,1630,63,-29.0,20955.0,-180.0,2377.5,7
77308301,67661,5905,64,-60.0,30885.0,-167.5,2393.0,10
57780770,41972,1814,15,-29.0,21660.3,-165.0,2385.0,4
32881506,39651,1215,14,-29.0,17793.3,-90.0,1635.0,5
25081326,18208,36,6,1.0,26609.3,-180.0,765.0,2
1729,1388,63,2,15.0,25035.0,9.0,885.0,2
2899139,13384,302,17,315.0,30555.0,1.0,585.0,8
57944007,22690,541,7,-29.0,15525.0,-165.0,1980.0,5
78901064,50322,3308,86,-29.0,22275.0,-165.0,2385.0,10
3811662,12825,476,47,301.0,21889.0,1.0,949.0,9
27223707,16407,1074,49,1.0,25035.0,-180.0,975.0,5
49922653,37200,4597,19,-29.0,40995.0,-170.25,2235.0,4
57556923,43803,2743,78,-29.0,26625.0,-165.0,2299.76,8
56758288,36689,915,35,-29.0,23738.1,-172.5,2223.15,9
59968260,676,64,13,45.0,11505.0,-135.0,915.0,1
73249160,68989,873,38,-435.0,22559.5,-495.0,2205.0,10
577710,2879,50,2,545.0,28043.0,2.0,435.0,6
4505766,11156,352,49,301.0,24165.0,1.0,1485.0,1
41893726,101511,1666,88,-29.0,24369.4,-169.0,2355.0,10
49681756,45318,641,53,-29.0,30629.8,-165.0,1005.0,5
40149755,24739,476,71,-29.0,17055.0,-165.0,2385.0,3
46451535,40396,788,27,-29.0,19785.0,-180.0,2385.0,5
54366884,28270,979,58,-29.0,18945.0,-180.0,949.885,7
13410076,22322,1890,5,1.0,20925.0,-165.0,1455.0,3
61611365,44721,1303,120,-29.0,32145.0,-180.0,2085.0,9
15803396,26702,1725,17,1.0,23869.0,-65.0,1800.0,3
63521576,35510,1827,60,-29.0,29381.0,-165.0,1365.0,8
95039127,56376,3379,94,-29.0,23925.0,-177.75,2400.0,10
57664600,44670,816,100,-29.0,22477.5,-45.0,2295.0,8
49941534,102799,9742,267,-29.0,73125.0,-180.0,2400.0,10
14375184,11188,91,5,1.0,26415.0,-105.0,585.0,2
5170604,8704,477,21,45.0,20509.6,1.0,1065.0,4
1260458,5939,92,23,309.0,30945.0,1.0,465.0,7
36099108,67390,3608,99,-29.0,33165.0,-180.0,2400.0,10
88775556,117522,2558,31,-29.0,43965.0,-180.0,2254.97,6
82170589,68882,4729,23,-29.0,23685.0,-180.0,2115.0,6
545500,2221,27,17,317.0,26295.0,1.0,855.0,3
7732747,14212,321,29,310.25,27195.0,1.0,871.833,7
57484909,57648,3181,44,-462.258,25245.0,-180.0,2325.0,8
60414985,35326,1398,16,-225.0,20745.0,-180.0,2355.0,6
44792953,18578,534,44,-29.0,19545.0,-170.386,1260.0,6
18533341,11497,393,10,1.0,19679.5,-165.0,825.0,3
1653915,11246,54,58,315.0,30585.0,1.0,1500.0,8
56395811,52801,2569,76,-29.0,23205.0,-180.0,2332.5,8
67682318,11021,269,6,-29.0,12375.0,15.0,1545.0,2
33115476,16401,439,64,-29.0,22425.0,-135.0,2145.0,8
59957442,27273,586,22,-29.0,16965.0,15.0,2220.0,2
58721013,63767,5184,61,-29.0,32160.0,-180.0,2385.0,10
